ID,Date,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate
14807406157,2018-07-07,0,0,1,1,117.77999999999884,20.360000000000127,119.0,0.47506419903419583,29.286800847457684,830.0875370919881,16.54480712166172,7.387833827893178
14807406157,2018-07-08,0,0,3,0,58.43000000000029,10.420000000000073,26.0,0.47123230223001245,19.327913279132783,702.3197115384615,13.476923076923079,5.788221153846153
14807406159,2018-07-03,0,0,0,1,0.7799999999988358,1.75,0.0,0.0018674180035497417,0.30785714285714294,601.7734806629834,0.19447513812154693,1.6502762430939228
14807406159,2018-07-04,0,0,10,10,421.2700000000041,69.46999999999935,2.0,1.7451311105954166,43.969647377938486,1026.9979674796748,23.010975609756102,8.919461382113841
14807406159,2018-07-05,0,0,14,13,428.20999999999185,76.03000000000065,2.0,1.745518087387521,41.9974892887746,1004.5110470701248,23.915850144092193,9.427089337175799
14807406159,2018-07-06,0,0,12,7,420.93000000000757,76.85999999999876,3.0,1.745605031473328,43.78822827938665,992.6792905081496,24.254650047938636,9.718408437200393
14807406159,2018-07-07,0,0,11,9,216.4499999999971,38.659999999999854,1.0,1.7456392713879905,29.309231692677052,880.7763929618768,18.898533724340176,7.587390029325518
14807406159,2018-07-08,0,0,0,0,0.0,0.0,0.0,0.00046600965656162704,0.0,0.0,0.0,0.0
14807406167,2018-07-03,0,0,8,11,494.8199999999997,95.98999999999978,169.0,1.9058663637821,50.34845957446803,1040.0549763033175,28.79241706161135,11.393222748815155
14807406167,2018-07-04,0,0,0,0,4.05000000000291,2.9600000000000364,24.5,0.004327848079591125,1.4464588528678304,644.8179824561404,2.06140350877193,2.1811403508771936
14807406167,2018-07-05,0,1,1,4,515.3999999999942,105.34000000000015,204.0,1.904329759049097,51.50211942809077,1065.472037914692,31.105213270142144,12.578341232227492
14807406167,2018-07-06,0,0,1,0,7.0900000000037835,2.4899999999997817,28.5,0.03596237652047336,3.133096085409252,518.45,4.293333333333333,2.8066666666666666
14807406167,2018-07-07,0,0,8,6,520.010000000002,100.10999999999967,181.0,1.905839567977322,52.312913851351354,1023.1913407821229,28.64841713221601,11.525931098696475
14807406167,2018-07-08,0,0,0,0,0.3499999999985448,0.37000000000080036,0.0,0.002464731222663172,0.22530232558139537,366.25,1.2727272727272727,1.2715909090909092
14807406984,2018-07-03,0,0,49,106,544.1100000000006,98.20999999999913,172.0,1.9174009531759424,56.40460138648378,1114.5973548286117,25.327343872280377,11.581272499608662
14807406984,2018-07-04,0,0,79,116,507.29000000000815,96.47999999999956,256.0,1.904850471602693,49.21727334144212,1076.76515485102,26.497989138411942,10.660237780713347
14807406984,2018-07-05,0,0,52,92,501.25999999999476,103.16999999999825,163.0,1.917318668527747,52.203617702724245,1075.7205882352941,27.163204005006342,11.962820713391768
14807406984,2018-07-06,0,0,50,95,571.5800000000017,116.56000000000131,204.0,1.9032958131457103,54.73526865671842,1106.9172855686618,31.208154943934687,12.665064802679487
14807406984,2018-07-07,0,0,35,64,557.3800000000047,108.87999999999738,159.0,1.9172442415201092,57.86781881634646,1130.0602513747053,32.16603299293004,12.729685781618267
14807406984,2018-07-08,0,0,27,60,365.66999999999825,68.44999999999709,258.0,1.9047127224715537,43.39152584493185,1007.7892786114627,22.242704755017087,9.278493943229078
14807406995,2018-07-03,0,3,9,14,584.369999999999,109.94000000000051,147.0,1.9570960048423889,59.21866191607256,1152.7260452961673,31.923693379790947,12.563196864111518
14807406995,2018-07-04,0,3,17,11,585.239999999998,120.47999999999956,202.0,1.9569237523289018,61.654946401224755,1184.8817567567567,32.50641891891894,13.739864864864847
14807406995,2018-07-05,1,5,14,16,805.4500000000007,152.40999999999985,336.0,2.0836248576336893,62.4667261904756,1168.1895899053627,30.448706624605666,12.836782334384853
14807406995,2018-07-06,0,4,18,16,755.6399999999994,151.8100000000004,250.0,2.090267773211841,59.898131595281974,1166.8384308510638,32.07420212765953,12.981382978723392
14807406995,2018-07-07,0,22,57,48,817.1500000000015,151.46000000000004,353.0,1.9569829778393568,58.97675107758567,1171.336527621195,29.220518602029326,11.652254791431785
14807406995,2018-07-08,2,41,7,5,639.1800000000003,132.2599999999993,402.0,1.9568825096630056,56.24098295454501,1270.3290341931613,32.26250749850023,12.326784643071383
